canonical_key,artist,track,old_watch_url,old_video_id,new_watch_url,new_video_id,status,resolver_reason
sp:4iEOVEULZRvmzYSZY2ViKN,alt-J,Left Hand Free,https://www.youtube.com/watch?v=NRWUoDpo2fo,NRWUoDpo2fo,https://www.youtube.com/watch?v=NRWUoDpo2fo,NRWUoDpo2fo,kept_direct_playable,
sp:3XOalgusokruzA5ZBA2Qcb,Future,pushin P (feat. Young Thug),https://www.youtube.com/watch?v=-705T4FioZE,-705T4FioZE,https://www.youtube.com/watch?v=-705T4FioZE,-705T4FioZE,kept_direct_playable,
sp:1Lq5ApqhIWUXzlryFX2K6J,Gemitaiz,Davide (feat. Coez),https://www.youtube.com/watch?v=0TMoHVWEUnE,0TMoHVWEUnE,https://www.youtube.com/watch?v=0TMoHVWEUnE,0TMoHVWEUnE,kept_direct_playable,
sp:3nS9a01VvXHQriLqJYwRqG,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),https://www.youtube.com/watch?v=7vfnAY4fCbo,7vfnAY4fCbo,https://www.youtube.com/watch?v=7vfnAY4fCbo,7vfnAY4fCbo,kept_direct_playable,
sp:61AZsmFB3VoJdmraMk5ZSn,TAEYANG,VIBE (feat. Jimin of BTS),https://www.youtube.com/watch?v=cXCBiF67jLM,cXCBiF67jLM,https://www.youtube.com/watch?v=cXCBiF67jLM,cXCBiF67jLM,kept_direct_playable,
sp:5uHYcK0nbEYgRaFTY5BqnP,B.o.B,Magic (feat. Rivers Cuomo),https://www.youtube.com/watch?v=Cq-NShfefks,Cq-NShfefks,https://www.youtube.com/watch?v=Cq-NShfefks,Cq-NShfefks,kept_direct_playable,
sp:0TPF6uW7fhMXJPoBERqTy5,All Time Low,A Love Like War (feat. Vic Fuentes),https://www.youtube.com/watch?v=rDbVY3gCJgg,rDbVY3gCJgg,https://www.youtube.com/watch?v=rDbVY3gCJgg,rDbVY3gCJgg,unplayable_resolver_returned_unplayable,"cache hit: All Time Low - A Love Like War (Feat. Vic Fuentes) (Official Music Video) | Hopeless Records | views=39,246,304"
sp:38ismoqQYn75ruDSQ2Jtx8,Rudimental,Lay It All on Me (feat. Ed Sheeran),https://www.youtube.com/watch?v=WtejRvpwscY,WtejRvpwscY,https://www.youtube.com/watch?v=WtejRvpwscY,WtejRvpwscY,kept_direct_playable,
sp:2tOOcDDYkh0PSjr6GwPEAJ,MAX,Love Me Less (feat. Quinn XCII),https://www.youtube.com/watch?v=ZznsQjzlHIE,ZznsQjzlHIE,https://www.youtube.com/watch?v=ZznsQjzlHIE,ZznsQjzlHIE,kept_direct_playable,
sp:5IUtvfNvOyVYZUa6AJFrnP,Ty Dolla $ign,Spicy (feat. Post Malone),https://www.youtube.com/watch?v=meDRHqG2djI,meDRHqG2djI,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:2Z5MbKovyels3EXitye0eo,The Alchemist,Loose Change (feat. Earl Sweatshirt),https://www.youtube.com/watch?v=7z1WyqWaSYs,7z1WyqWaSYs,https://www.youtube.com/watch?v=7z1WyqWaSYs,7z1WyqWaSYs,kept_direct_playable,
sp:1cYyZ1N98GyRS3cMcccFHd,Ofenbach,Wasted Love (feat. Lagique),https://www.youtube.com/watch?v=XzLGcLw3cHc,XzLGcLw3cHc,https://www.youtube.com/watch?v=XzLGcLw3cHc,XzLGcLw3cHc,kept_direct_playable,
sp:5J5PXmMdQ2nh1lZOal8KmK,Meek Mill,Litty (feat. Tory Lanez),https://www.youtube.com/watch?v=S7UAj9bl1-I,S7UAj9bl1-I,https://www.youtube.com/watch?v=S7UAj9bl1-I,S7UAj9bl1-I,kept_direct_playable,
sp:7cWh3ScxjhvasLI0CBRoZk,PnB Rock,I Like Girls (feat. Lil Skies),https://www.youtube.com/watch?v=KBPDYqF2LJI,KBPDYqF2LJI,https://www.youtube.com/watch?v=KBPDYqF2LJI,KBPDYqF2LJI,kept_direct_playable,
sp:0jG92AlXau21qgCQRxGLic,Missy Elliott,One Minute Man (feat. Ludacris),https://www.youtube.com/watch?v=XayUCLgxS5c,XayUCLgxS5c,https://www.youtube.com/watch?v=XayUCLgxS5c,XayUCLgxS5c,kept_direct_playable,
sp:1SFA5zEVOsLhEg7ynbvQFT,ILLENIUM,Luv Me A Little (feat. Nina Nesbitt),https://www.youtube.com/watch?v=qlP8NSoydCw,qlP8NSoydCw,https://www.youtube.com/watch?v=qlP8NSoydCw,qlP8NSoydCw,unplayable_resolver_returned_unplayable,"cache hit: ILLENIUM - Luv Me A Little (feat. Nina Nesbitt) | ILLENIUM | views=2,494,670"
sp:03VNgdCL9t8aPyvwZecglI,Jason Mraz,More Than Friends (feat. Meghan Trainor),https://www.youtube.com/watch?v=KAhf4xFBgtQ,KAhf4xFBgtQ,https://www.youtube.com/watch?v=KAhf4xFBgtQ,KAhf4xFBgtQ,kept_direct_playable,
sp:1TpOr4cSHCxvW86fG2v5bM,Rudimental,Sun Comes Up (feat. James Arthur),https://www.youtube.com/watch?v=qZVm-2nM0sA,qZVm-2nM0sA,https://www.youtube.com/watch?v=qZVm-2nM0sA,qZVm-2nM0sA,unplayable_resolver_returned_unplayable,"cache hit: Rudimental - Sun Comes Up (feat. James Arthur) [Official Video] | Rudimental | views=34,579,177"
sp:5d2fEfIzQz67c3YQ2trVnE,bbno$,2 time zones (feat. Night Lovell),https://www.youtube.com/watch?v=Y_oars3LSXE,Y_oars3LSXE,https://www.youtube.com/watch?v=Y_oars3LSXE,Y_oars3LSXE,kept_direct_playable,
sp:6cSBm4mtcuFtClN6yDvjQo,Wale,Love... (Her Fault) [feat. Bryson Tiller],https://www.youtube.com/watch?v=e7pV6Eo1I0k,e7pV6Eo1I0k,https://www.youtube.com/watch?v=e7pV6Eo1I0k,e7pV6Eo1I0k,unplayable_resolver_returned_unplayable,"cache hit: Wale - Love... (Her Fault) (feat. Bryson Tiller) [Official Music Video] | Wale | views=27,205,122"
sp:49GYvCcvMQq1SY3f7Y347h,HARDY,wait in the truck (feat. Lainey Wilson),https://www.youtube.com/watch?v=YsMB0i5YTOc,YsMB0i5YTOc,https://www.youtube.com/watch?v=YsMB0i5YTOc,YsMB0i5YTOc,kept_direct_playable,
sp:7bH9S0IHoM5kznWf1432zZ,Tyga,Lift Me Up,https://www.youtube.com/watch?v=XczZiNykxC0,XczZiNykxC0,https://www.youtube.com/watch?v=XczZiNykxC0,XczZiNykxC0,kept_direct_playable,
sp:6LVzOLJkzG3C4hLNOdaBry,Blake Shelton,Happy Anywhere (feat. Gwen Stefani),https://www.youtube.com/watch?v=UcLSjQx8GXA,UcLSjQx8GXA,https://www.youtube.com/watch?v=UcLSjQx8GXA,UcLSjQx8GXA,kept_direct_playable,
sp:5bLGQqcpsz5ISWeihZfJnR,Russ,Are You Entertained (feat. Ed Sheeran),https://www.youtube.com/watch?v=ZdBuij_p0No,ZdBuij_p0No,https://www.youtube.com/watch?v=ZdBuij_p0No,ZdBuij_p0No,kept_direct_playable,
sp:0BTGKEEaehTuLJVEJe1U3B,Lukas Graham,Wish You Were Here (feat. Khalid),https://www.youtube.com/watch?v=IYoxNx9qozo,IYoxNx9qozo,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:58mtgcQVZ56NgWHKsN94nD,Jorja Smith,Come Over (feat. Popcaan),https://www.youtube.com/watch?v=T9_vgJUylyQ,T9_vgJUylyQ,https://www.youtube.com/watch?v=T9_vgJUylyQ,T9_vgJUylyQ,kept_direct_playable,
sp:0z2baDSyZghkfn5Bn6uHP3,Freddie Gibbs,Gang Signs (feat. ScHoolboy Q),https://www.youtube.com/watch?v=_WnXMMOkubA,_WnXMMOkubA,https://www.youtube.com/watch?v=_WnXMMOkubA,_WnXMMOkubA,kept_direct_playable,
sp:7asQMsxC6dNgY0inCzJC5O,Nardo Wick,G Nikes (feat. Polo G),https://www.youtube.com/watch?v=E-T1NnxuVCI,E-T1NnxuVCI,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:4c9Py6O1NeuYKbJ8Ok7mTl,Vintage Culture,Party On My Own (feat. FAULHABER),https://www.youtube.com/watch?v=9TEbqF_ugno,9TEbqF_ugno,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI),https://www.youtube.com/watch?v=TewoJFN61mI,TewoJFN61mI,https://www.youtube.com/watch?v=TewoJFN61mI,TewoJFN61mI,kept_direct_playable,
sp:3NqCThtj35SxhDogB4RfVU,Lukas Graham,Share That Love (feat. G-Eazy),https://www.youtube.com/watch?v=k0wvBziL3jo,k0wvBziL3jo,https://www.youtube.com/watch?v=k0wvBziL3jo,k0wvBziL3jo,unplayable_resolver_returned_unplayable,"cache hit: Lukas Graham - Share That Love (feat. G-Eazy) [Official Music Video] | Lukas Graham | views=10,954,318"
sp:2YreZaYOabnHmyj6HGayoX,Moby,Lift Me Up,https://www.youtube.com/watch?v=pT_Y-eodTv4,pT_Y-eodTv4,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:6eCmK3GQyFuTNWCJHsaF9d,Clean Bandit,Drive (feat. Wes Nelson),https://www.youtube.com/watch?v=zrB8wB49z7c,zrB8wB49z7c,https://www.youtube.com/watch?v=zrB8wB49z7c,zrB8wB49z7c,unplayable_resolver_returned_unplayable,"cache hit: Clean Bandit & Topic - Drive (feat. Wes Nelson) [Official Video] | Clean Bandit | views=31,125,778"
sp:1wUpbNyIar4OFPM1Fg3R3j,Tion Wayne,Let’s Go (feat. Aitch),https://www.youtube.com/watch?v=aqrOSvy9xc0,aqrOSvy9xc0,https://www.youtube.com/watch?v=aqrOSvy9xc0,aqrOSvy9xc0,kept_direct_playable,
sp:7BhmwvCdQZNwuQXSHw5TzP,Alok,Headlights (feat. KIDDO),https://www.youtube.com/watch?v=zDy8K0o_ksA,zDy8K0o_ksA,https://www.youtube.com/watch?v=zDy8K0o_ksA,zDy8K0o_ksA,unplayable_resolver_returned_unplayable,"cache hit: Alok & Alan Walker - Headlights (feat. KIDDO) [Official Music Video] | Alok | views=36,332,387"
sp:7nrhv8ZemanddTfXk28rdy,Elevation Worship,Same God (feat. Jonsal Barrientes),https://www.youtube.com/watch?v=LawxIZE9ePE,LawxIZE9ePE,https://www.youtube.com/watch?v=LawxIZE9ePE,LawxIZE9ePE,kept_direct_playable,
sp:7dltD9eEX7X1zk8JJ9BS0e,Lupe Fiasco,Superstar (feat. Matthew Santos),https://www.youtube.com/watch?v=hVkBlsgthLg,hVkBlsgthLg,https://www.youtube.com/watch?v=hVkBlsgthLg,hVkBlsgthLg,unplayable_resolver_returned_unplayable,"cache hit: Lupe Fiasco - Superstar (feat. Matthew Santos) [Official Video] | Atlantic Records | views=19,974,263"
sp:1DA2ADZs6O28y2rmdmpekw,Wizkid,2 Sugar (feat. Ayra Starr),https://www.youtube.com/watch?v=o_oenl2Be-w,o_oenl2Be-w,https://www.youtube.com/watch?v=SS4Y5yMnJqY,SS4Y5yMnJqY,unplayable_replaced_by_resolver,"cache hit: Wizkid - 2 Sugar (Official Remix) ft. Ayra Starr, Adekunle Gold | Wizkid🎵 | views=901"
sp:6lah9kMrDgQDcPLgmJfRdG,Vanesa Martín,Complicidad (feat. Manuel Medrano),https://www.youtube.com/watch?v=IvHd2A7plKg,IvHd2A7plKg,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:3pBpX15YF0hdlRz2ddfSh2,Fred again..,Turn On The Lights again.. (feat. Future),https://www.youtube.com/watch?v=Q22MCFC0CP0,Q22MCFC0CP0,https://www.youtube.com/watch?v=Q22MCFC0CP0,Q22MCFC0CP0,kept_direct_playable,
sp:1OubIZ0ARYCUq5kceYUQiO,Mac Miller,Congratulations (feat. Bilal),https://www.youtube.com/watch?v=JoFkQ7iAQcw,JoFkQ7iAQcw,https://www.youtube.com/watch?v=JoFkQ7iAQcw,JoFkQ7iAQcw,kept_direct_playable,
sp:0X2bh8NVQ8svDQIn2AdCbW,Chase Atlantic,Consume (feat. Goon Des Garcons),https://www.youtube.com/watch?v=oCdXuomafSU,oCdXuomafSU,https://www.youtube.com/watch?v=oCdXuomafSU,oCdXuomafSU,unplayable_resolver_returned_unplayable,"cache hit: Chase Atlantic - ""Consume"" feat. Goon Des Garcons (Official Audio) | CHASE ATLANTIC | views=45,857,814"
sp:1LeItUMezKA1HdCHxYICed,ODESZA,Say My Name (feat. Zyra),https://www.youtube.com/watch?v=QMssNXBCCl0,QMssNXBCCl0,https://www.youtube.com/watch?v=QMssNXBCCl0,QMssNXBCCl0,kept_direct_playable,
sp:2gQK13gXYZRq2MgvPJyHx8,ODESZA,The Last Goodbye (feat. Bettye LaVette),https://www.youtube.com/watch?v=GpuUOl6ddVI,GpuUOl6ddVI,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:4tJcAQu6YJ3SN0SWOVqYsN,Young Nudy,Child's Play (feat. 21 Savage),https://www.youtube.com/watch?v=LAom-YBosvc,LAom-YBosvc,https://www.youtube.com/watch?v=LAom-YBosvc,LAom-YBosvc,kept_direct_playable,
sp:1yRke3PmsyFrYlFZOAkABk,Kelsea Ballerini,half of my hometown (feat. Kenny Chesney),https://www.youtube.com/watch?v=abYaq2tWGYs,abYaq2tWGYs,https://www.youtube.com/watch?v=abYaq2tWGYs,abYaq2tWGYs,kept_direct_playable,
sp:5jv3QxL0MFswzM1UJ2qQJM,Lil' Kim,How Many Licks? (feat. Sisqo),https://www.youtube.com/watch?v=yhCD9qxlczo,yhCD9qxlczo,https://www.youtube.com/watch?v=yhCD9qxlczo,yhCD9qxlczo,unplayable_resolver_returned_unplayable,"cache hit: Lil' Kim - How Many Licks? (feat. Sisqo) [Official Video] | Atlantic Records | views=15,701,384"
sp:2NVXBBbO4xGO851zrMfCFi,Sleepy Hallow,2 Mins of Pain (feat. Alborosie),https://www.youtube.com/watch?v=ylFfm1ILW7I,ylFfm1ILW7I,https://www.youtube.com/watch?v=ylFfm1ILW7I,ylFfm1ILW7I,unplayable_resolver_returned_unplayable,"cache hit: Sleepy Hallow - 2 Mins Of Pain (feat. Alborosie) (Official Video) | Sleepy Hallow | views=3,199,919"
sp:2wVQcA1YCuGL6EW0QbgVoV,Clean Bandit,Everything But You (feat. A7S),https://www.youtube.com/watch?v=Osq0RgGVwK8,Osq0RgGVwK8,https://www.youtube.com/watch?v=Osq0RgGVwK8,Osq0RgGVwK8,kept_direct_playable,
sp:0wTTf3msjDJ8NcZGTmQJQV,Mustard,My Friends (feat. Lil Durk),https://www.youtube.com/watch?v=tU7S4cD95P8,tU7S4cD95P8,https://www.youtube.com/watch?v=tU7S4cD95P8,tU7S4cD95P8,unplayable_resolver_returned_unplayable,"cache hit: Ty Dolla $ign & Mustard - My Friends (feat. Lil Durk) [Official Music Video] | Ty Dolla $ign | views=4,826,169"
sp:4py8spIzvJETEC3srLB0q4,Tom Morello,Hold The Line (feat. grandson),https://www.youtube.com/watch?v=Yv-0LkDouRs,Yv-0LkDouRs,https://www.youtube.com/watch?v=Yv-0LkDouRs,Yv-0LkDouRs,kept_direct_playable,
sp:0YORgvqP1MotwCnDZzOwII,Joel Corry,I Wish (feat. Mabel),https://www.youtube.com/watch?v=Qhadv8gwTdo,Qhadv8gwTdo,https://www.youtube.com/watch?v=Qhadv8gwTdo,Qhadv8gwTdo,kept_direct_playable,
sp:62KwUuB16yd6stRtZVVTz0,Sido,Medizin (feat. Jamule),https://www.youtube.com/watch?v=PHW1RLjm1-w,PHW1RLjm1-w,https://www.youtube.com/watch?v=PHW1RLjm1-w,PHW1RLjm1-w,kept_direct_playable,
sp:1Z2MfAx1nJ09NzGjodnvRW,Janelle Monáe,Screwed (feat. Zoë Kravitz),https://www.youtube.com/watch?v=BLPV55zXwJM,BLPV55zXwJM,https://www.youtube.com/watch?v=BLPV55zXwJM,BLPV55zXwJM,kept_direct_playable,
sp:3Yvi5NkUrSppVwrMHYkB6u,James Horner,A Gift Of A Thistle,https://www.youtube.com/watch?v=PrjSLW0zfts,PrjSLW0zfts,https://www.youtube.com/watch?v=PrjSLW0zfts,PrjSLW0zfts,kept_direct_playable,
sp:4YaNLEPw3MrIgkGOkBrAh2,ODESZA,Across The Room (feat. Leon Bridges),https://www.youtube.com/watch?v=BEW_n1922vk,BEW_n1922vk,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:1g7j5AxiNKTGjryhFIlAsA,ILLENIUM,Story Of My Life (feat. Trippie Redd),https://www.youtube.com/watch?v=MmYAvgsdaKk,MmYAvgsdaKk,https://www.youtube.com/watch?v=MmYAvgsdaKk,MmYAvgsdaKk,kept_direct_playable,
sp:50M2QjfSM82wkJ1d0iV4mh,Lupe Fiasco,Daydreamin' (feat. Jill Scott),https://www.youtube.com/watch?v=7XOAStfv-v0,7XOAStfv-v0,https://www.youtube.com/watch?v=7XOAStfv-v0,7XOAStfv-v0,kept_direct_playable,
sp:7zIxcV689lVTl924lAf9Kn,Twista,Girl Tonite (feat. Trey Songz),https://www.youtube.com/watch?v=y6j4BYmSgaE,y6j4BYmSgaE,https://www.youtube.com/watch?v=y6j4BYmSgaE,y6j4BYmSgaE,unplayable_resolver_returned_unplayable,"cache hit: Twista - Girl Tonite (feat. Trey Songz) [Official Video] | Atlantic Records | views=5,432,918"
sp:5hjMhdi5EBlwpcthmhUgOD,Luchè,Le Pietre Non Volano (feat. Marracash),https://www.youtube.com/watch?v=kEn6YsuH0KE,kEn6YsuH0KE,https://www.youtube.com/watch?v=FKRoesz79Xc,FKRoesz79Xc,unplayable_replaced_by_resolver,"cache hit: Luchè, Marracash - Le Pietre Non Volano (Official Video) | LucheOfficialChannel | views=1,794,560"
sp:3x9UBH1vVMNVLCPTx9duyZ,Curren$y,No Yeast (feat. Boldy James),https://www.youtube.com/watch?v=SwOYIntD1Wk,SwOYIntD1Wk,https://www.youtube.com/watch?v=SwOYIntD1Wk,SwOYIntD1Wk,kept_direct_playable,
sp:2VkusCBEW3EtnXdlZ3V3U5,Popcaan,ALL I NEED (feat. Drake),https://www.youtube.com/watch?v=uudSnmfPjoY,uudSnmfPjoY,https://www.youtube.com/watch?v=uudSnmfPjoY,uudSnmfPjoY,unplayable_resolver_returned_unplayable,"cache hit: Popcaan - ALL I NEED (feat. Drake) [Official Audio] | Popcaan | views=2,655,960"
sp:7zUBYye0QESJMhz1qoe5xi,Kool Savas,Moai (feat. Yaikess),https://www.youtube.com/watch?v=2Kxalh31xZs,2Kxalh31xZs,https://www.youtube.com/watch?v=2Kxalh31xZs,2Kxalh31xZs,kept_direct_playable,
sp:1SlLP2AI4L2oh3VRJfHBpf,Prezioso,Hurricane (feat. SHIBUI),https://www.youtube.com/watch?v=hxx9UJGnqAg,hxx9UJGnqAg,https://www.youtube.com/watch?v=hxx9UJGnqAg,hxx9UJGnqAg,kept_direct_playable,
sp:67eqrRkxp2ED26CEqvqbDv,The Alchemist,I Hate Everything (feat. Action Bronson),https://www.youtube.com/watch?v=r-x8S-QTVIw,r-x8S-QTVIw,https://www.youtube.com/watch?v=3_R4ulvg8OY,3_R4ulvg8OY,unplayable_replaced_by_resolver,"cache hit: I Hate Everything | The Alchemist - Topic | views=207,361"
sp:0fAehaneUJdlSlWXYe1KZp,Earl Sweatshirt,Sunday (feat. Frank Ocean),https://www.youtube.com/watch?v=BJ-rNtSeVC4,BJ-rNtSeVC4,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:1rlIrbWboTRGeKfHhgbJRZ,Quavo,FLIP THE SWITCH (feat. Drake),https://www.youtube.com/watch?v=vVhddvEjdYo,vVhddvEjdYo,https://www.youtube.com/watch?v=vVhddvEjdYo,vVhddvEjdYo,unplayable_resolver_returned_unplayable,"cache hit: Quavo - FLIP THE SWITCH (Feat. Drake) | GFHXsounds | views=1,746,942"
sp:2roaRzXYbXDakP5sadaPBh,Ofenbach,Love Me Now (feat. FAST BOY),https://www.youtube.com/watch?v=ulUjvYGVkm8,ulUjvYGVkm8,https://www.youtube.com/watch?v=ulUjvYGVkm8,ulUjvYGVkm8,unplayable_resolver_returned_unplayable,"cache hit: Ofenbach - Love Me Now (feat. FAST BOY) [Official Music Video] | Ofenbach | views=4,882,136"
sp:3kcKlOkQQEPVwxwljbGJ5p,Topic,Kernkraft 400 (A Better Day),https://www.youtube.com/watch?v=pOc2EmfVhL4,pOc2EmfVhL4,https://www.youtube.com/watch?v=pOc2EmfVhL4,pOc2EmfVhL4,unplayable_resolver_returned_unplayable,"cache hit: Topic, A7S - Kernkraft 400 (A Better Day) (Official Music Video) | Topic | views=2,740,765"
sp:3maqY8XwtNEzFbMZymWLrD,Mr.Kitty,Habits (feat. PASTEL GHOST),https://www.youtube.com/watch?v=nld6DBwYI3k,nld6DBwYI3k,https://www.youtube.com/watch?v=nld6DBwYI3k,nld6DBwYI3k,unplayable_resolver_returned_unplayable,"cache hit: Mr.Kitty - Habits (feat. PASTEL GHOST) (Official Video) | Mr.Kitty Official | views=10,588,681"
sp:5OLfObog5za3O71jQgZFsB,ODESZA,Wide Awake (feat. Charlie Houston),https://www.youtube.com/watch?v=bauVrXCP-XU,bauVrXCP-XU,https://www.youtube.com/watch?v=bauVrXCP-XU,bauVrXCP-XU,kept_direct_playable,
sp:2D3JfPyY2LkzXgNOb7qziR,HARDY,red (feat. Morgan Wallen),https://www.youtube.com/watch?v=yRo5unHurVs,yRo5unHurVs,https://www.youtube.com/watch?v=WllYNXDOizI,WllYNXDOizI,unplayable_replaced_by_resolver,reranked resolver candidate: Red - morgan wallen and Hardy @morganwallen @HARDYmusic | Official Morgan wallen
sp:6N3oYlfZ2RPdjMYdHCRmFS,Lupe Fiasco,Hip-Hop Saved My Life (feat. Nikki Jean),https://www.youtube.com/watch?v=Z3YV1hzALHs,Z3YV1hzALHs,https://www.youtube.com/watch?v=Z3YV1hzALHs,Z3YV1hzALHs,kept_direct_playable,
sp:1rWZj9AJHpzT93KDVfl2mK,Dropkick Murphys,The Last One (feat. Evan Felker of Turnpike Troubadours),https://www.youtube.com/watch?v=igrENGM1NTI,igrENGM1NTI,https://www.youtube.com/watch?v=igrENGM1NTI,igrENGM1NTI,unplayable_resolver_returned_unplayable,"cache hit: Dropkick Murphys ""The Last One"" feat. Evan Felker of Turnpike Troubadours | Dropkick Murphys | views=303,187"
sp:6fIjnWrv46njJHLDAY2JdC,Nipsey Hussle,Dedication (feat. Kendrick Lamar),https://www.youtube.com/watch?v=uuL-RAlGNRw,uuL-RAlGNRw,https://www.youtube.com/watch?v=RXmfYM6dSFg,RXmfYM6dSFg,unplayable_replaced_by_resolver,"cache hit: Dedication feat. Kendrick Lamar - Nipsey Hussle, Victory Lap [Official Audio] | Nipsey Hussle | views=26,500,642"
sp:45iBqrcycpuwrqxbTEyLGa,Majestic,Me & U (feat. Kelsey),https://www.youtube.com/watch?v=PzP8nU40xtw,PzP8nU40xtw,https://www.youtube.com/watch?v=PzP8nU40xtw,PzP8nU40xtw,kept_direct_playable,
sp:3VvBPkc24zC7x05mgJTyGO,TheFatRat,Monody (feat. Laura Brehm),https://www.youtube.com/watch?v=qZKCh4Uuw1w,qZKCh4Uuw1w,https://www.youtube.com/watch?v=-HNNGDbQMWw,-HNNGDbQMWw,unplayable_replaced_by_resolver,cache hit: TheFatRat - Monody ( Official music video) [ Sonic 2 the hedgehog] ( Emerald Hill) | TheFatRat 🎼 | views=90
sp:5DBjfRTOu395Fr5o7RTA0H,HARDY,RADIO SONG (feat. Jeremy McKinnon),https://www.youtube.com/watch?v=Km3DY77vINU,Km3DY77vINU,https://www.youtube.com/watch?v=9ILyEzn0BKk,9ILyEzn0BKk,unplayable_replaced_by_resolver,reranked resolver candidate: RADIO SONG | HARDY
sp:7px3nxEoSvAHCvAZq3r38W,Gemitaiz,Pochette (feat. Noyz Narcos),https://www.youtube.com/watch?v=T2A15aOhvBE,T2A15aOhvBE,https://www.youtube.com/watch?v=T2A15aOhvBE,T2A15aOhvBE,kept_direct_playable,
sp:2UzWIjVXtv8PLa5JRKPYSb,Gabry Ponte,Dance Dance (feat. Alessandra),https://www.youtube.com/watch?v=16tUVeBGkNE,16tUVeBGkNE,https://www.youtube.com/watch?v=16tUVeBGkNE,16tUVeBGkNE,kept_direct_playable,
sp:0WdkklLlHI5SdulAdk32wE,Steve Aoki,New York ft. mazie,https://www.youtube.com/watch?v=PJ930DI6Cqg,PJ930DI6Cqg,https://www.youtube.com/watch?v=PJ930DI6Cqg,PJ930DI6Cqg,kept_direct_playable,
sp:5rqdZvpgQGp3d8zvlpkl6c,James Carter,Almost Love (feat. Dominic Neill),https://www.youtube.com/watch?v=bBCuW4h524o,bBCuW4h524o,https://www.youtube.com/watch?v=bBCuW4h524o,bBCuW4h524o,kept_direct_playable,
sp:7xY4usHueVpDIWU8P9FnkV,Riton,Chale (feat. Clementine Douglas),https://www.youtube.com/watch?v=PxicR8hQ8AE,PxicR8hQ8AE,https://www.youtube.com/watch?v=PxicR8hQ8AE,PxicR8hQ8AE,kept_direct_playable,
sp:5467KZaTToEB680WvOd9w5,The Alchemist,Ocean Prime (feat. Boldy James),https://www.youtube.com/watch?v=ZKxxWFulrak,ZKxxWFulrak,https://www.youtube.com/watch?v=ZKxxWFulrak,ZKxxWFulrak,kept_direct_playable,
sp:3pBv3LfvfPft2TqHleqKHo,Sam Feldt,Call On Me (feat. Georgia Ku),https://www.youtube.com/watch?v=9zhRSMWqF6Q,9zhRSMWqF6Q,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:1a019wP7IdYLexwbmfZPm3,Yeat,Flawlëss (feat. Lil Uzi Vert),https://www.youtube.com/watch?v=23O2am2m97o,23O2am2m97o,https://www.youtube.com/watch?v=23O2am2m97o,23O2am2m97o,kept_direct_playable,
sp:45XhKYRRkyeqoW3teSOkCM,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),https://www.youtube.com/watch?v=fyaI4-5849w,fyaI4-5849w,https://www.youtube.com/watch?v=fyaI4-5849w,fyaI4-5849w,unplayable_resolver_returned_unplayable,"cache hit: DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller | DJ Khaled | views=1,318,088,302"
sp:4ggiDYAkJ7Yk8d5xOr7Xjo,Reik,Me Niego (feat. Ozuna & Wisin),https://www.youtube.com/watch?v=JyqD_zfXfi8,JyqD_zfXfi8,https://www.youtube.com/watch?v=JyqD_zfXfi8,JyqD_zfXfi8,kept_direct_playable,
sp:5rb9QrpfcKFHM1EUbSIurX,Usher,Yeah! (feat. Lil Jon & Ludacris),https://www.youtube.com/watch?v=GxBSyx85Kp8,GxBSyx85Kp8,,,unplayable_no_resolver_match,"cache hit: search request failed: <urlopen error [Errno 8] nodename nor servname provided, or not known>"
sp:7F9vK8hNFMml4GtHsaXui6,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),https://www.youtube.com/watch?v=-HjpL-Ns6_A,-HjpL-Ns6_A,https://www.youtube.com/watch?v=-HjpL-Ns6_A,-HjpL-Ns6_A,kept_direct_playable,
